Movement_Date,GLN_Code,EAN_Code,Base_Unit_Code,Stock,Transit,Shipped,OOS
7/28/2021,4080398400515,4790685054163,9500318810,909,765,81,0
7/28/2021,4080398400515,4790685054182,9500314877,0,0,0,0
7/28/2021,4080398400515,4790685054534,9500314878,1392,0,0,0
7/28/2021,4080398400515,4790685054455,9500373951,4223,2655,1314,0
7/28/2021,4080398400515,4790685054446,9500318817,0,0,0,0
7/28/2021,4080398400515,4790685054551,9500395895,0,3840,0,1776
7/28/2021,4080398400515,4790685056902,9500373957,0,882,234,189
7/28/2021,4080398400515,4790685056938,9500373954,2640,0,24,0
7/28/2021,4080398400515,4790685052052,9500373187,0,0,0,90
7/28/2021,4080398400515,4790685052188,9500376041,0,0,0,1416
7/28/2021,4080398400515,4790685052454,9500379598,22283,24624,2727,0
7/28/2021,4080398400515,4790685043992,9500765956,3780,1080,252,0
7/28/2021,4080398400515,4790685500508,9500188046,7656,0,1464,0
7/28/2021,4080398400515,4790685508050,9500184495,0,4640,80,100
7/28/2021,4080398400515,4790685551453,9500188950,3720,2976,264,0
7/28/2021,4080398400515,4790685300458,9500188113,288,3456,792,0
7/28/2021,4080398400515,4790685301455,9500188114,3480,5184,1032,0
7/28/2021,4080398400515,4790685305453,9500188117,1776,1728,1080,0
7/28/2021,4080398400515,4790685394914,9510750014,0,0,0,0
7/28/2021,4080398400515,4790685402052,9500188107,17688,3456,312,0
7/28/2021,4080398400515,4790685402096,9500750953,0,0,0,12
7/28/2021,4080398400515,4790685402501,9500184411,22420,0,20,0
7/28/2021,4080398400515,4790685402442,9500188103,120,162,12,0
7/28/2021,4080398400515,4790685430544,9500750956,21394,59400,2064,0
7/28/2021,4080398400515,4790685483425,9500184418,8800,4000,1720,0
7/28/2021,4080398400515,4790685483200,9500188110,30264,13824,8712,0
7/28/2021,4080398400515,4790685552456,9500773538,12936,0,48,0
7/28/2021,4080398400515,4790685552500,9505073046,3580,2400,40,0
7/28/2021,4080398400515,4790685525450,9500188106,4345,0,72,0
7/28/2021,4080398400515,4790685525424,9500105764,2102,0,20,0
7/28/2021,4080398400515,4790685599548,9500188107,1848,0,72,0
7/28/2021,4080398400515,4790685663501,9500167987,1000,2880,140,0
7/28/2021,4080398400515,4790685265505,9505057956,3580,0,40,0
7/28/2021,4080398539419,3080517949026,9500783393,504,0,12,0
7/28/2021,4080398539419,4790685000310,9500188105,23783,16848,216,0
7/28/2021,4080398539419,4790685000555,9500188108,5862,30912,24,0
7/28/2021,4080398539419,4790685000884,9500959798,30945,27648,1128,0
7/28/2021,4080398539419,4790685001034,9500704337,1201,216,72,0
7/28/2021,4080398539419,4790685003515,9500704336,8374,4008,576,24
7/28/2021,4080398539419,4790685005035,9500736937,2007,0,468,0
7/28/2021,4080398539419,4790685006551,9500733337,4560,0,96,0
7/28/2021,4080398539419,4790685002420,9500777987,6616,10368,72,0
7/28/2021,4080398539419,4790685010814,9500754147,3582,945,351,0
7/28/2021,4080398539419,4790685019046,9500774730,0,100,0,80
7/28/2021,4080398539419,4790685019550,9500306461,2533,1215,117,0
7/28/2021,4080398539419,4790685019942,9500785881,0,216,0,24
7/28/2021,4080398539419,4790685019928,9500785880,0,0,0,0
7/28/2021,4080398539419,4790685051426,9500761073,6744,0,1032,0
7/28/2021,4080398539419,4790685051933,9500776903,60,0,0,0
7/28/2021,4080398539419,4790685053158,9500373716,2920,0,60,0
7/28/2021,4080398539419,4790685053135,9500373717,640,0,120,0
7/28/2021,4080398539419,4790685053558,9500305897,14682,800,60,0
7/28/2021,4080398539419,4790685053554,9500373718,240,0,40,0
7/28/2021,4080398539419,4790685053654,9500373795,120,640,60,0
7/28/2021,4080398539419,4790685054149,9500318809,3936,0,120,0
7/28/2021,4080398539419,4790685054163,9500318810,2214,0,0,0
7/28/2021,4080398539419,4790685054182,9500314877,0,320,0,20
7/28/2021,4080398539419,4790685054534,9500314878,0,648,0,96
7/28/2021,4080398539419,4790685054455,9500373951,4441,864,513,0
7/28/2021,4080398539419,4790685054446,9500318817,0,160,0,60
7/28/2021,4080398539419,4790685054551,9500395895,0,5520,0,8376
7/28/2021,4080398539419,4790685055313,9500351405,0,0,0,1608
7/28/2021,4080398539419,4790685055558,9500333963,18,0,0,0
7/28/2021,4080398539419,4790685056582,9500354468,0,0,0,24
7/28/2021,4080398539419,4790685056902,9500373957,1422,0,558,0
7/28/2021,4080398539419,4790685056938,9500373954,1060,0,192,0
7/28/2021,4080398539419,4790685052052,9500373187,0,0,0,459
7/28/2021,4080398539419,4790685052188,9500376041,0,0,0,3720
7/28/2021,4080398539419,4790685052454,9500379598,77569,3564,3780,0
7/28/2021,4080398539419,4790685058658,9500377703,24,0,0,72
7/28/2021,4080398539419,4790685043992,9500765956,4179,135,81,0
7/28/2021,4080398539419,4790685500508,9500188046,7489,7776,2520,432
7/28/2021,4080398539419,4790685508050,9500184495,21019,8000,480,0
7/28/2021,4080398539419,4790685551453,9500188950,12502,5568,2372,0
7/28/2021,4080398539419,4790685402052,9500188107,23042,11880,168,0
7/28/2021,4080398539419,4790685402096,9500750953,0,0,0,24
7/28/2021,4080398539419,4790685402501,9500184411,15620,0,60,0
7/28/2021,4080398539419,4790685430544,9500750956,91983,8208,5520,0
7/28/2021,4080398539419,4790685483425,9500184418,12209,0,320,0
7/28/2021,4080398539419,4790685483200,9500188110,13777,6816,4776,0
7/28/2021,4080398539419,4790685483915,9500750955,0,0,0,12
7/28/2021,4080398539419,4790685552456,9500773538,6600,7776,72,0
7/28/2021,4080398539419,4790685552500,9505073046,9439,12000,40,0
7/28/2021,4080398539419,4790685525450,9500188106,2304,0,24,0
7/28/2021,4080398539419,4790685525424,9500105764,1121,260,0,0
7/28/2021,4080398539419,4790685663501,9500167987,700,0,40,0
7/28/2021,4080398539419,4790685668423,9500184414,240,0,0,0
7/29/2021,4080398955085,3080517949026,9500783393,144,132,12,0
7/29/2021,4080398955085,4790685000310,9500188105,12155,4752,888,0
7/29/2021,4080398955085,4790685000555,9500188108,24,6912,1968,48
7/29/2021,4080398955085,4790685000884,9500959798,7130,6912,2280,0
7/29/2021,4080398955085,4790685001034,9500704337,216,72,0,0
7/29/2021,4080398955085,4790685005035,9500736937,2412,1728,549,0
7/29/2021,4080398955085,4790685006551,9500733337,528,672,936,0
7/29/2021,4080398955085,4790685002420,9500777987,5076,0,108,0
7/29/2021,4080398955085,4790685010814,9500754147,144,1620,459,0
7/29/2021,4080398955085,4790685019046,9500774730,80,360,380,0
7/29/2021,4080398955085,4790685019550,9500306461,3228,1215,153,0
7/29/2021,4080398955085,4790685019942,9500785881,2592,0,432,0
7/29/2021,4080398955085,4790685019928,9500785880,1040,800,380,0
7/29/2021,4080398955085,4790685051426,9500761073,1560,0,1752,0
7/29/2021,4080398955085,4790685053158,9500373716,340,1440,40,0
7/29/2021,4080398955085,4790685053135,9500373717,1160,620,40,0
7/29/2021,4080398955085,4790685053558,9500305897,4290,2180,200,0
7/29/2021,4080398955085,4790685053554,9500373718,100,640,440,0
7/29/2021,4080398955085,4790685053654,9500373795,0,0,0,0
7/29/2021,4080398955085,4790685054163,9500318810,1200,1107,90,0
7/29/2021,4080398955085,4790685054182,9500314877,320,0,0,0
7/29/2021,4080398955085,4790685054534,9500314878,0,0,0,0
7/29/2021,4080398955085,4790685054455,9500373951,3557,2592,981,0
7/29/2021,4080398955085,4790685054446,9500318817,0,640,380,0
7/29/2021,4080398955085,4790685054551,9500395895,577,1440,840,0
7/29/2021,4080398955085,4790685056902,9500373957,27,0,279,90
7/29/2021,4080398955085,4790685056938,9500373954,24,24,0,0
7/29/2021,4080398955085,4790685052052,9500373187,81,0,198,0
7/29/2021,4080398955085,4790685052188,9500376041,0,0,0,2208
7/29/2021,4080398955085,4790685052454,9500379598,57979,16956,4491,0
7/29/2021,4080398955085,4790685043992,9500765956,999,1755,144,0
7/29/2021,4080398955085,4790685500508,9500188046,2791,6120,2136,0
7/29/2021,4080398955085,4790685508050,9500184495,140,7680,2860,300
7/29/2021,4080398955085,4790685551453,9500188950,1800,0,0,0
7/29/2021,4080398955085,4790685402052,9500188107,29496,2592,888,0
7/29/2021,4080398955085,4790685402096,9500750953,276,0,72,0
7/29/2021,4080398955085,4790685402501,9500184411,7400,0,100,0
7/29/2021,4080398955085,4790685430544,9500750956,26673,8424,6911,0
7/29/2021,4080398955085,4790685483425,9500184418,4100,2400,1120,0
7/29/2021,4080398955085,4790685483200,9500188110,5688,8640,4776,0
7/29/2021,4080398955085,4790685552456,9500773538,5180,0,227,0
7/29/2021,4080398955085,4790685552500,9505073046,5960,2400,399,0
7/29/2021,4080398955085,4790685525450,9500188106,96,192,47,0
7/29/2021,4080398955085,4790685525424,9500105764,1000,0,20,0
7/29/2021,4080398955085,4790685663501,9500167987,740,960,380,0
7/29/2021,4080398955559,3080517949026,9500783393,300,240,12,0
7/29/2021,4080398955559,4790685000310,9500188105,10392,13608,648,0
7/29/2021,4080398955559,4790685000555,9500188108,1848,7776,48,0
7/29/2021,4080398955559,4790685000884,9500959798,18154,8640,924,0
7/29/2021,4080398955559,4790685001034,9500704337,288,192,96,0
7/29/2021,4080398955559,4790685003515,9500704336,6528,1752,360,0
7/29/2021,4080398955559,4790685005035,9500736937,4617,2160,648,0
7/29/2021,4080398955559,4790685002420,9500777987,4812,0,213,0
7/29/2021,4080398955559,4790685010814,9500754147,2160,1080,351,0
7/29/2021,4080398955559,4790685019046,9500774730,40,120,318,0
7/29/2021,4080398955559,4790685019550,9500306461,909,2025,234,0
7/29/2021,4080398955559,4790685019942,9500785881,72,864,312,0
7/29/2021,4080398955559,4790685019928,9500785880,3,0,11,0
7/29/2021,4080398955559,4790685051426,9500761073,2736,0,288,0
7/29/2021,4080398955559,4790685053158,9500373716,2300,1600,120,0
7/29/2021,4080398955559,4790685053135,9500373717,1340,800,60,0
7/29/2021,4080398955559,4790685053558,9500305897,2540,3940,220,0
7/29/2021,4080398955559,4790685053554,9500373718,20,480,400,0
7/29/2021,4080398955559,4790685053654,9500373795,5880,0,80,0
7/29/2021,4080398955559,4790685054149,9500318809,2232,0,24,0
7/29/2021,4080398955559,4790685054163,9500318810,793,567,99,0
7/29/2021,4080398955559,4790685054182,9500314877,220,0,0,0
7/29/2021,4080398955559,4790685054534,9500314878,265,0,0,0
7/29/2021,4080398955559,4790685054455,9500373951,6399,0,324,9
7/29/2021,4080398955559,4790685054446,9500318817,0,160,340,80
7/29/2021,4080398955559,4790685054484,9500395894,4,0,0,0
7/29/2021,4080398955559,4790685054551,9500395895,0,4560,1680,456
7/29/2021,4080398955559,4790685056582,9500354468,24,0,0,0
7/29/2021,4080398955559,4790685056902,9500373957,18,0,0,333
7/29/2021,4080398955559,4790685056938,9500373954,2112,0,0,0
7/29/2021,4080398955559,4790685052052,9500373187,18,0,18,198
7/29/2021,4080398955559,4790685052188,9500376041,0,0,0,2184
7/29/2021,4080398955559,4790685052454,9500379598,77988,4212,3969,0
7/29/2021,4080398955559,4790685043992,9500765956,1756,3105,459,0
7/29/2021,4080398955559,4790685500508,9500188046,5803,10152,1607,0
7/29/2021,4080398955559,4790685508050,9500184495,4817,9920,1100,0
7/29/2021,4080398955559,4790685551453,9500188950,10632,2928,1488,0
7/29/2021,4080398955559,4790685402052,9500188107,5120,4536,904,0
7/29/2021,4080398955559,4790685402096,9500750953,240,0,108,0
7/29/2021,4080398955559,4790685402501,9500184411,5540,0,60,0
7/29/2021,4080398955559,4790685483425,9500184418,8520,0,260,0
7/29/2021,4080398955559,4790685483200,9500188110,22512,0,2016,0
7/29/2021,4080398955559,4790685483915,9500750955,240,0,108,0
7/29/2021,4080398955559,4790685552456,9500773538,5038,1728,228,0
7/29/2021,4080398955559,4790685552500,9505073046,6262,2400,278,0
7/29/2021,4080398955559,4790685525450,9500188106,288,0,24,0
7/29/2021,4080398955559,4790685525424,9500105764,240,0,20,0
7/29/2021,4080398955559,4790685663501,9500167987,3215,0,200,0
7/29/2021,4080398340519,3080517949026,9500783393,192,144,0,0
7/29/2021,4080398340519,4790685000310,9500188105,11545,2592,120,0
7/29/2021,4080398340519,4790685000555,9500188108,2352,5184,0,0
7/29/2021,4080398340519,4790685000884,9500959798,29139,3456,479,0
7/29/2021,4080398340519,4790685001034,9500704337,1080,0,0,0
7/29/2021,4080398340519,4790685003515,9500704336,2112,3240,144,0
7/29/2021,4080398340519,4790685005035,9500736937,45,864,9,36
7/29/2021,4080398340519,4790685002420,9500777987,6792,0,12,0
7/29/2021,4080398340519,4790685010814,9500754147,1179,135,18,0
7/29/2021,4080398340519,4790685019046,9500774730,180,2400,300,0
7/29/2021,4080398340519,4790685019550,9500306461,2457,0,45,0
7/29/2021,4080398340519,4790685019942,9500785881,192,3240,360,0
7/29/2021,4080398340519,4790685019928,9500785880,800,2880,340,0
7/29/2021,4080398340519,4790685051426,9500761073,5856,0,1152,0
7/29/2021,4080398340519,4790685053158,9500373716,1300,480,60,0
7/29/2021,4080398340519,4790685053135,9500373717,860,1120,40,0
7/29/2021,4080398340519,4790685053558,9500305897,3600,1060,0,0
7/29/2021,4080398340519,4790685053554,9500373718,298,1760,480,0
7/29/2021,4080398340519,4790685053654,9500373795,6520,0,20,0
7/29/2021,4080398340519,4790685054149,9500318809,2088,0,0,0
7/29/2021,4080398340519,4790685054163,9500318810,1449,0,0,0
7/29/2021,4080398340519,4790685054182,9500314877,180,1600,200,0
7/29/2021,4080398340519,4790685054534,9500314878,1824,1512,312,0
7/29/2021,4080398340519,4790685054455,9500373951,4977,0,126,0
7/29/2021,4080398340519,4790685054446,9500318817,80,2880,320,0
7/29/2021,4080398340519,4790685054551,9500395895,672,2400,1128,0
7/29/2021,4080398340519,4790685055558,9500333963,3,0,0,0
7/29/2021,4080398340519,4790685056582,9500354468,24,0,0,0
7/29/2021,4080398340519,4790685056902,9500373957,1404,0,171,0
7/29/2021,4080398340519,4790685056938,9500373954,1512,1008,0,0
7/29/2021,4080398340519,4790685052052,9500373187,189,0,171,0
7/29/2021,4080398340519,4790685052188,9500376041,0,0,0,1536
7/29/2021,4080398340519,4790685052454,9500379598,36146,4320,2247,0
7/29/2021,4080398340519,4790685043992,9500765956,3159,0,72,0
7/29/2021,4080398340519,4790685500508,9500188046,6023,1400,1056,0
7/29/2021,4080398340519,4790685508050,9500184495,4337,3200,119,0
7/29/2021,4080398340519,4790685551453,9500188950,6840,0,480,0
7/29/2021,4080398340519,4790685402052,9500188107,7392,432,408,0
7/29/2021,4080398340519,4790685402501,9500184411,11740,0,20,0
7/29/2021,4080398340519,4790685430544,9500750956,37280,39312,3192,0
7/29/2021,4080398340519,4790685483425,9500184418,7920,0,57,0
7/29/2021,4080398340519,4790685483200,9500188110,23496,0,1152,0
7/29/2021,4080398340519,4790685552456,9500773538,5208,0,48,0
7/29/2021,4080398340519,4790685552500,9505073046,12080,3600,60,0
7/29/2021,4080398340519,4790685525450,9500188106,264,264,24,0
7/29/2021,4080398340519,4790685525424,9500105764,442,0,0,0
7/29/2021,4080398340519,4790685663501,9500167987,360,2880,300,0
7/29/2021,4080398400515,3080517949026,9500783393,96,72,0,0
7/29/2021,4080398400515,4790685000310,9500188105,23158,8640,1608,0
7/29/2021,4080398400515,4790685000555,9500188108,0,14688,3072,120
7/29/2021,4080398400515,4790685000884,9500959798,19464,5184,1152,0
7/29/2021,4080398400515,4790685001034,9500704337,3970,0,168,0
7/29/2021,4080398400515,4790685003515,9500704336,2928,912,384,0
7/29/2021,4080398400515,4790685005035,9500736937,1191,3456,936,0
7/29/2021,4080398400515,4790685006551,9500733337,744,0,0,0
7/29/2021,4080398400515,4790685002420,9500777987,1595,3456,108,0
7/29/2021,4080398400515,4790685010814,9500754147,2298,1620,270,0
7/29/2021,4080398400515,4790685011422,9500718137,1440,0,0,0
7/29/2021,4080398400515,4790685019046,9500774730,0,1920,0,0
7/29/2021,4080398400515,4790685019550,9500306461,2963,270,315,0
7/29/2021,4080398400515,4790685019942,9500785881,24,1464,0,0
7/29/2021,4080398400515,4790685019928,9500785880,260,1600,0,0
7/29/2021,4080398400515,4790685051426,9500761073,1056,216,360,0
7/29/2021,4080398400515,4790685053158,9500373716,2160,800,140,0
7/29/2021,4080398400515,4790685053135,9500373717,1820,320,220,0
7/29/2021,4080398400515,4790685053558,9500305897,11080,0,480,0
7/29/2021,4080398400515,4790685053654,9500373795,6060,0,80,0
7/29/2021,4080398400515,4790685054163,9500318810,738,765,171,0
7/29/2021,4080398400515,4790685054182,9500314877,0,0,0,0
7/29/2021,4080398400515,4790685054534,9500314878,1320,0,72,0
7/29/2021,4080398400515,4790685054455,9500373951,3773,2655,450,0
7/29/2021,4080398400515,4790685054446,9500318817,0,1920,0,0
7/29/2021,4080398400515,4790685054551,9500395895,0,5040,0,2712
7/29/2021,4080398400515,4790685056902,9500373957,0,882,0,684
7/29/2021,4080398400515,4790685056938,9500373954,2640,0,0,0
7/29/2021,4080398400515,4790685052052,9500373187,0,0,0,99
7/29/2021,4080398400515,4790685052188,9500376041,0,0,0,2448
7/29/2021,4080398400515,4790685052454,9500379598,18269,24624,4023,0
7/29/2021,4080398400515,4790685043992,9500765956,3429,1080,351,0
7/29/2021,4080398400515,4790685500508,9500188046,5760,3456,1991,0
7/29/2021,4080398400515,4790685508050,9500184495,60,5840,0,780
7/29/2021,4080398400515,4790685551453,9500188950,2808,3192,912,0
7/29/2021,4080398400515,4790685300458,9500188113,0,3456,264,144
7/29/2021,4080398400515,4790685301455,9500188114,2856,5184,648,0
7/29/2021,4080398400515,4790685305453,9500188117,1488,1728,288,0
7/29/2021,4080398400515,4790685394914,9510750014,0,0,0,0
7/29/2021,4080398400515,4790685402052,9500188107,16536,12096,1146,0
7/29/2021,4080398400515,4790685402501,9500184411,22160,0,260,0
7/29/2021,4080398400515,4790685402442,9500188103,108,162,12,0
7/29/2021,4080398400515,4790685430544,9500750956,12466,59400,8974,0
7/29/2021,4080398400515,4790685483425,9500184418,8420,4000,380,0
7/29/2021,4080398400515,4790685483200,9500188110,28920,13824,1388,0
7/29/2021,4080398400515,4790685552456,9500773538,12900,0,36,0
7/29/2021,4080398400515,4790685552500,9505073046,3160,2400,400,20
7/29/2021,4080398400515,4790685525450,9500188106,4297,0,48,0
7/29/2021,4080398400515,4790685525424,9500105764,2082,0,20,0
7/29/2021,4080398400515,4790685599548,9500188107,1752,0,96,0
7/29/2021,4080398400515,4790685663501,9500167987,900,4800,120,0
7/29/2021,4080398400515,4790685265505,9505057956,3520,0,60,0
7/29/2021,4080398539419,3080517949026,9500783393,456,396,48,0
7/29/2021,4080398539419,4790685000310,9500188105,30335,10152,144,48
7/29/2021,4080398539419,4790685000555,9500188108,6270,30480,48,0
7/29/2021,4080398539419,4790685000884,9500959798,29457,27648,1512,48
7/29/2021,4080398539419,4790685001034,9500704337,1273,0,144,0
7/29/2021,4080398539419,4790685003515,9500704336,7654,4008,744,0
7/29/2021,4080398539419,4790685005035,9500736937,1467,0,549,0
7/29/2021,4080398539419,4790685006551,9500733337,4420,0,168,0
7/29/2021,4080398539419,4790685002420,9500777987,16960,0,48,0
7/29/2021,4080398539419,4790685010814,9500754147,3249,1350,333,18
7/29/2021,4080398539419,4790685019046,9500774730,0,100,0,0
7/29/2021,4080398539419,4790685019550,9500306461,3091,540,126,27
7/29/2021,4080398539419,4790685019942,9500785881,0,216,0,0
7/29/2021,4080398539419,4790685019928,9500785880,0,0,0,0
7/29/2021,4080398539419,4790685051426,9500761073,6168,0,600,216
7/29/2021,4080398539419,4790685051933,9500776903,60,0,0,0
7/29/2021,4080398539419,4790685053158,9500373716,2880,0,40,20
7/29/2021,4080398539419,4790685053135,9500373717,560,160,100,0
7/29/2021,4080398539419,4790685053558,9500305897,14622,800,60,0
7/29/2021,4080398539419,4790685053554,9500373718,240,0,0,0
7/29/2021,4080398539419,4790685053654,9500373795,100,800,20,0
7/29/2021,4080398539419,4790685054149,9500318809,3936,0,0,0
7/29/2021,4080398539419,4790685054163,9500318810,2196,0,18,0
7/29/2021,4080398539419,4790685054182,9500314877,0,320,0,60
7/29/2021,4080398539419,4790685054534,9500314878,0,648,0,48
7/29/2021,4080398539419,4790685054455,9500373951,4081,2592,369,18
7/29/2021,4080398539419,4790685054446,9500318817,0,160,0,80
7/29/2021,4080398539419,4790685054551,9500395895,0,8640,0,9912
7/29/2021,4080398539419,4790685055313,9500351405,0,0,0,528
7/29/2021,4080398539419,4790685055558,9500333963,18,0,0,0
7/29/2021,4080398539419,4790685056582,9500354468,0,0,0,120
7/29/2021,4080398539419,4790685056902,9500373957,900,0,531,72
7/29/2021,4080398539419,4790685056938,9500373954,820,0,240,0
7/29/2021,4080398539419,4790685052052,9500373187,0,0,0,405
7/29/2021,4080398539419,4790685052188,9500376041,0,0,0,4968
7/29/2021,4080398539419,4790685052454,9500379598,71449,3564,6093,54
7/29/2021,4080398539419,4790685058658,9500377703,24,0,0,0
7/29/2021,4080398539419,4790685043992,9500765956,3126,135,1053,63
7/29/2021,4080398539419,4790685500508,9500188046,4057,11016,3456,72
7/29/2021,4080398539419,4790685508050,9500184495,19899,8000,1120,20
7/29/2021,4080398539419,4790685551453,9500188950,11590,5568,936,0
7/29/2021,4080398539419,4790685402052,9500188107,34514,0,432,0
7/29/2021,4080398539419,4790685402096,9500750953,0,0,0,24
7/29/2021,4080398539419,4790685402501,9500184411,15580,0,60,0
7/29/2021,4080398539419,4790685430544,9500750956,78783,8208,13224,312
7/29/2021,4080398539419,4790685483425,9500184418,11989,8000,220,20
7/29/2021,4080398539419,4790685483200,9500188110,10921,25824,2904,72
7/29/2021,4080398539419,4790685483915,9500750955,0,0,0,24
7/29/2021,4080398539419,4790685552456,9500773538,14328,0,48,0
7/29/2021,4080398539419,4790685552500,9505073046,9419,12000,40,0
7/29/2021,4080398539419,4790685525450,9500188106,2280,0,24,0
7/29/2021,4080398539419,4790685525424,9500105764,1121,260,0,0
7/29/2021,4080398539419,4790685663501,9500167987,700,0,0,0
7/29/2021,4080398539419,4790685668423,9500184414,240,0,0,20
7/30/2021,4080398955085,3080517949026,9500783393,144,0,0,0
7/30/2021,4080398955085,4790685000310,9500188105,13691,0,1464,0
7/30/2021,4080398955085,4790685000555,9500188108,0,0,0,72
7/30/2021,4080398955085,4790685000884,9500959798,5906,0,1224,0
7/30/2021,4080398955085,4790685001034,9500704337,216,0,0,0
7/30/2021,4080398955085,4790685005035,9500736937,1665,0,747,0
7/30/2021,4080398955085,4790685006551,9500733337,528,0,0,0
7/30/2021,4080398955085,4790685002420,9500777987,4932,0,144,0
7/30/2021,4080398955085,4790685010814,9500754147,108,0,36,0
7/30/2021,4080398955085,4790685019046,9500774730,60,0,20,0
7/30/2021,4080398955085,4790685019550,9500306461,3030,0,198,0
7/30/2021,4080398955085,4790685019942,9500785881,2592,0,0,0
7/30/2021,4080398955085,4790685019928,9500785880,1040,0,0,0
7/30/2021,4080398955085,4790685051426,9500761073,1104,0,456,0
7/30/2021,4080398955085,4790685053158,9500373716,180,0,160,0
7/30/2021,4080398955085,4790685053135,9500373717,1080,0,80,0
7/30/2021,4080398955085,4790685053558,9500305897,4390,0,480,0
7/30/2021,4080398955085,4790685053554,9500373718,100,0,0,0
7/30/2021,4080398955085,4790685054163,9500318810,1281,0,243,0
7/30/2021,4080398955085,4790685054182,9500314877,320,0,0,0
7/30/2021,4080398955085,4790685054455,9500373951,3134,0,414,0
7/30/2021,4080398955085,4790685054446,9500318817,20,0,0,20
7/30/2021,4080398955085,4790685054551,9500395895,475,0,119,0
7/30/2021,4080398955085,4790685056902,9500373957,18,0,0,342
7/30/2021,4080398955085,4790685056938,9500373954,72,0,0,0
7/30/2021,4080398955085,4790685052052,9500373187,27,0,54,0
7/30/2021,4080398955085,4790685052188,9500376041,0,0,0,2112
7/30/2021,4080398955085,4790685052454,9500379598,52420,0,18942,0
7/30/2021,4080398955085,4790685043992,9500765956,765,0,234,0
7/30/2021,4080398955085,4790685500508,9500188046,79,0,2712,528
7/30/2021,4080398955085,4790685508050,9500184495,120,0,16,844
7/30/2021,4080398955085,4790685551453,9500188950,1800,0,0,0
7/30/2021,4080398955085,4790685402052,9500188107,28704,0,792,0
7/30/2021,4080398955085,4790685402096,9500750953,276,0,0,0
7/30/2021,4080398955085,4790685402501,9500184411,7320,0,80,0
7/30/2021,4080398955085,4790685430544,9500750956,20744,0,9168,0
7/30/2021,4080398955085,4790685483425,9500184418,3960,0,140,0
7/30/2021,4080398955085,4790685483200,9500188110,3912,0,1776,0
7/30/2021,4080398955085,4790685552456,9500773538,4939,0,251,0
7/30/2021,4080398955085,4790685552500,9505073046,5640,0,320,0
7/30/2021,4080398955085,4790685525450,9500188106,192,0,24,0
7/30/2021,4080398955085,4790685525424,9500105764,940,0,60,0
7/30/2021,4080398955085,4790685663501,9500167987,740,0,0,0
7/30/2021,4080398955559,3080517949026,9500783393,300,0,0,0
7/30/2021,4080398955559,4790685000310,9500188105,19416,0,1128,0
7/30/2021,4080398955559,4790685000555,9500188108,7008,0,24,0
7/30/2021,4080398955559,4790685000884,9500959798,21560,0,1776,0
7/30/2021,4080398955559,4790685001034,9500704337,240,0,168,0
7/30/2021,4080398955559,4790685003515,9500704336,5976,0,768,0
7/30/2021,4080398955559,4790685005035,9500736937,4320,0,729,0
7/30/2021,4080398955559,4790685002420,9500777987,4740,0,72,0
7/30/2021,4080398955559,4790685010814,9500754147,1836,0,324,0
7/30/2021,4080398955559,4790685019046,9500774730,20,0,20,0
7/30/2021,4080398955559,4790685019550,9500306461,1395,0,324,0
7/30/2021,4080398955559,4790685019942,9500785881,72,0,0,0
7/30/2021,4080398955559,4790685019928,9500785880,4,0,0,0
7/30/2021,4080398955559,4790685051426,9500761073,2592,0,144,0
7/30/2021,4080398955559,4790685053158,9500373716,2160,0,300,0
7/30/2021,4080398955559,4790685053135,9500373717,1168,0,160,0
7/30/2021,4080398955559,4790685053558,9500305897,5480,0,200,0
7/30/2021,4080398955559,4790685053554,9500373718,20,0,0,0
7/30/2021,4080398955559,4790685053654,9500373795,5800,0,80,0
7/30/2021,4080398955559,4790685054149,9500318809,2232,0,0,0
7/30/2021,4080398955559,4790685054163,9500318810,667,0,180,0
7/30/2021,4080398955559,4790685054182,9500314877,220,0,0,0
7/30/2021,4080398955559,4790685054534,9500314878,265,0,0,0
7/30/2021,4080398955559,4790685054455,9500373951,6228,0,171,0
7/30/2021,4080398955559,4790685054446,9500318817,0,0,0,40
7/30/2021,4080398955559,4790685054484,9500395894,4,0,0,0
7/30/2021,4080398955559,4790685054551,9500395895,0,0,0,240
7/30/2021,4080398955559,4790685056582,9500354468,0,0,24,0
7/30/2021,4080398955559,4790685056902,9500373957,18,0,0,468
7/30/2021,4080398955559,4790685056938,9500373954,2112,0,0,0
7/30/2021,4080398955559,4790685052052,9500373187,18,0,0,90
7/30/2021,4080398955559,4790685052188,9500376041,0,0,0,2328
7/30/2021,4080398955559,4790685052454,9500379598,67726,0,10260,0
7/30/2021,4080398955559,4790685043992,9500765956,2998,0,378,0
7/30/2021,4080398955559,4790685500508,9500188046,3895,0,2760,0
7/30/2021,4080398955559,4790685508050,9500184495,6697,0,1180,0
7/30/2021,4080398955559,4790685551453,9500188950,10224,0,1608,0
7/30/2021,4080398955559,4790685402052,9500188107,5645,0,1416,0
7/30/2021,4080398955559,4790685402096,9500750953,252,0,0,0
7/30/2021,4080398955559,4790685402501,9500184411,5340,0,200,0
7/30/2021,4080398955559,4790685483425,9500184418,8180,0,340,0
7/30/2021,4080398955559,4790685483200,9500188110,20400,0,2112,0
7/30/2021,4080398955559,4790685483915,9500750955,252,0,0,0
7/30/2021,4080398955559,4790685552456,9500773538,5038,0,216,0
7/30/2021,4080398955559,4790685552500,9505073046,8602,0,60,0
